Position Generated, Velocity Generated, Time
0, 0.0, 8019
0, 0.0, 8029
0, 0.0, 8039
0, 0.0, 8049
0, 0.0, 8059
0, 0.0, 8069
0, 0.0, 8079
0, 0.0, 8088
0, 0.0, 8098
0, 0.0, 8108
0, 0.0, 8118
0, 0.0, 8128
0, 0.0, 8139
0, 0.0, 8150
0, 0.0, 8160
0, 0.0, 8170
0, 0.0, 8180
0, 0.0, 8190
0, 0.0, 8200
0, 0.0, 8210
0, 0.0, 8220
0, 0.0, 8230
0, 0.0, 8239
0, 0.0, 8249
0, 0.0, 8259
0, 0.0, 8269
0, 0.0, 8279
0, 0.0, 8290
0, 0.0, 8300
0, 0.0, 8310
0, 0.0, 8320
0, 0.0, 8330
0, 0.0, 8340
0, 0.0, 8350
0, 0.0, 8360
0, 0.0, 8370
0, 0.0, 8380
0, 0.0, 8390
0, 0.0, 8400
0, 0.0, 8410
0, 0.0, 8420
0, 0.0, 8430
0, 0.0, 8440
0, 0.0, 8450
0, 0.0, 8460
0, 0.0, 8470
0, 0.0, 8480
0, 0.0, 8490
0, 0.0, 8500
0, 0.0, 8510
0, 0.0, 8520
0, 0.0, 8529
0, 0.0, 8539
0, 0.0, 8549
0, 0.0, 8559
0, 0.0, 8569
0, 0.0, 8580
0, 0.0, 8591
0, 0.0, 8601
0, 0.0, 8611
0, 0.0, 8621
0, 0.0, 8631
0, 0.0, 8641
0, 0.0, 8651
0, 0.0, 8661
0, 0.0, 8671
0, 0.0, 8680
0, 0.0, 8690
0, 0.0, 8700
0, 0.0, 8710
0, 0.0, 8720
0, 0.0, 8731
0, 0.0, 8741
0, 0.0, 8751
0, 0.0, 8761
0, 0.0, 8771
0, 0.0, 8781
0, 0.0, 8791
0, 0.0, 8801
0, 0.0, 8811
0, 0.0, 8821
0, 0.0, 8831
0, 0.0, 8841
0, 0.0, 8851
0, 0.0, 8861
0, 0.0, 8871
0, 0.0, 8881
0, 0.0, 8891
0, 0.0, 8901
0, 0.0, 8911
0, 0.0, 8921
0, 0.0, 8931
0, 0.0, 8941
0, 0.0, 8951
0, 0.0, 8961
0, 0.0, 8970
0, 0.0, 8980
0, 0.0, 8990
0, 0.0, 9000
0, 0.0, 9010
0, 0.0, 9020
0, 0.0, 9031
0, 0.0, 9041
0, 0.0, 9051
0, 0.0, 9061
0, 0.0, 9071
0, 0.0, 9081
0, 0.0, 9091
0, 0.0, 9101
0, 0.0, 9111
0, 0.0, 9121
0, 0.0, 9131
0, 0.0, 9141
0, 0.0, 9151
0, 0.0, 9161
0, 0.0, 9171
0, 0.0, 9181
0, 0.0, 9191
0, 0.0, 9201
0, 0.0, 9211
0, 0.0, 9221
0, 0.0, 9231
0, 0.0, 9241
0, 0.0, 9251
0, 0.0, 9261
0, 0.0, 9270
0, 0.0, 9280
0, 0.0, 9290
0, 0.0, 9300
0, 0.0, 9310
0, 0.0, 9321
0, 0.0, 9331
0, 0.0, 9341
130, 5026.18994140625, 9387
671, 5026.18994140625, 9532
1212, 5026.18994140625, 9678
1752, 5026.18994140625, 9823
2292, 5026.18994140625, 9969
2832, 5026.18994140625, 10115
3373, 5026.18994140625, 10261
3913, 5026.18994140625, 10407
4452, 5026.18994140625, 10553
4992, 5026.18994140625, 10699
5532, 5026.18994140625, 10845
6072, 5026.18994140625, 10991
6612, 5026.18994140625, 11138
7152, 5026.18994140625, 11284
7691, 5026.18994140625, 11430
8231, 5026.18994140625, 11576
8771, 5026.18994140625, 11723
9310, 5026.18994140625, 11869
9850, 5026.18994140625, 12016
10389, 5026.18994140625, 12162
10929, 5026.18994140625, 12309
11468, 5026.18994140625, 12455
12008, 5026.18994140625, 12601
12548, 5026.18994140625, 12748
13087, 5026.18994140625, 12894
13327, 0.0, 12963
13327, 0.0, 12973
13327, 0.0, 12983
13327, 0.0, 12993
13327, 0.0, 13003
13327, 0.0, 13013
13327, 0.0, 13023
13327, 0.0, 13033
13327, 0.0, 13043
13327, 0.0, 13053
13327, 0.0, 13063
13327, 0.0, 13073
13327, 0.0, 13083
13327, 0.0, 13093
13327, 0.0, 13103
13327, 0.0, 13113
13327, 0.0, 13123
13327, 0.0, 13133
13327, 0.0, 13143
13327, 0.0, 13153
13327, 0.0, 13163
13327, 0.0, 13173
13327, 0.0, 13183
13327, 0.0, 13193
13327, 0.0, 13202
13327, 0.0, 13212
13327, 0.0, 13222
13327, 0.0, 13232
13327, 0.0, 13242
13327, 0.0, 13253
13327, 0.0, 13264
13327, 0.0, 13274
13327, 0.0, 13284
13327, 0.0, 13294
13327, 0.0, 13304
13327, 0.0, 13314
13327, 0.0, 13324
13327, 0.0, 13334
13327, 0.0, 13344
13327, 0.0, 13353
13327, 0.0, 13363
13327, 0.0, 13373
13327, 0.0, 13383
13327, 0.0, 13393
13327, 0.0, 13404
13327, 0.0, 13414
13327, 0.0, 13424
13327, 0.0, 13434
13327, 0.0, 13444
13327, 0.0, 13454
13327, 0.0, 13464
13327, 0.0, 13474
13327, 0.0, 13484
13327, 0.0, 13494
13327, 0.0, 13504
13327, 0.0, 13514
13327, 0.0, 13524
13327, 0.0, 13534
13327, 0.0, 13544
13327, 0.0, 13554
13327, 0.0, 13564
13327, 0.0, 13574
13327, 0.0, 13584
13327, 0.0, 13594
13327, 0.0, 13604
13327, 0.0, 13614
13327, 0.0, 13624
13327, 0.0, 13634
13327, 0.0, 13643
13327, 0.0, 13653
13327, 0.0, 13663
13327, 0.0, 13673
13327, 0.0, 13683
13327, 0.0, 13693
13327, 0.0, 13704
13327, 0.0, 13714
13327, 0.0, 13724
13327, 0.0, 13734
13327, 0.0, 13744
13327, 0.0, 13754
13327, 0.0, 13764
13327, 0.0, 13774
13327, 0.0, 13784
13327, 0.0, 13794
13327, 0.0, 13804
13327, 0.0, 13814
13327, 0.0, 13824
13327, 0.0, 13834
13327, 0.0, 13844
13327, 0.0, 13854
13327, 0.0, 13864
13327, 0.0, 13874
13327, 0.0, 13884
13327, 0.0, 13894
13327, 0.0, 13904
13327, 0.0, 13914
13327, 0.0, 13924
13327, 0.0, 13934
13327, 0.0, 13943
13327, 0.0, 13953
13327, 0.0, 13963
13327, 0.0, 13973
13327, 0.0, 13983
13327, 0.0, 13994
13327, 0.0, 14004
13327, 0.0, 14014
13327, 0.0, 14024
13327, 0.0, 14034
13327, 0.0, 14044
13327, 0.0, 14054
13327, 0.0, 14064
13327, 0.0, 14074
13327, 0.0, 14084
13327, 0.0, 14094
13327, 0.0, 14104
13327, 0.0, 14114
13327, 0.0, 14124
13327, 0.0, 14134
13327, 0.0, 14144
13327, 0.0, 14154
13327, 0.0, 14164
13327, 0.0, 14174
13327, 0.0, 14184
13327, 0.0, 14194
13327, 0.0, 14204
13327, 0.0, 14214
13327, 0.0, 14224
13327, 0.0, 14233
13327, 0.0, 14243
13327, 0.0, 14253
13327, 0.0, 14263
13327, 0.0, 14273
13327, 0.0, 14284
13327, 0.0, 14294
13327, 0.0, 14304
13327, 0.0, 14314
13327, 0.0, 14324
13327, 0.0, 14334
13327, 0.0, 14344
13327, 0.0, 14354
13327, 0.0, 14364
13327, 0.0, 14374
13327, 0.0, 14384
13327, 0.0, 14394
13327, 0.0, 14404
13327, 0.0, 14414
13327, 0.0, 14424
13327, 0.0, 14434
13327, 0.0, 14444
13327, 0.0, 14454
13327, 0.0, 14464
13327, 0.0, 14474
13327, 0.0, 14484
13327, 0.0, 14494
13327, 0.0, 14504
13327, 0.0, 14514
13327, 0.0, 14523
13327, 0.0, 14533
13327, 0.0, 14543
13327, 0.0, 14553
13327, 0.0, 14563
13327, 0.0, 14573
13327, 0.0, 14584
13327, 0.0, 14594
13327, 0.0, 14604
13327, 0.0, 14614
13327, 0.0, 14624
13327, 0.0, 14634
13327, 0.0, 14644
13327, 0.0, 14654
13327, 0.0, 14664
13327, 0.0, 14674
13327, 0.0, 14684
13327, 0.0, 14694
13327, 0.0, 14704
13327, 0.0, 14714
13327, 0.0, 14724
13327, 0.0, 14734
13327, 0.0, 14744
13327, 0.0, 14754
13327, 0.0, 14764
13327, 0.0, 14774
13327, 0.0, 14784
13327, 0.0, 14794
13327, 0.0, 14804
13327, 0.0, 14814
13327, 0.0, 14823
13327, 0.0, 14833
13327, 0.0, 14843
13327, 0.0, 14853
13327, 0.0, 14863
13327, 0.0, 14874
13327, 0.0, 14884
13327, 0.0, 14894
13327, 0.0, 14904
13327, 0.0, 14914
13327, 0.0, 14924
13327, 0.0, 14934
13327, 0.0, 14944
13327, 0.0, 14954
13327, 0.0, 14964
13327, 0.0, 14974
13327, 0.0, 14984
13327, 0.0, 14994
13327, 0.0, 15004
13327, 0.0, 15014
13327, 0.0, 15024
13327, 0.0, 15034
13327, 0.0, 15044
13327, 0.0, 15054
13327, 0.0, 15064
13327, 0.0, 15074
13327, 0.0, 15084
13327, 0.0, 15094
13327, 0.0, 15104
13327, 0.0, 15113
13327, 0.0, 15123
13327, 0.0, 15133
13327, 0.0, 15143
13327, 0.0, 15153
13327, 0.0, 15164
13327, 0.0, 15175
13327, 0.0, 15185
13327, 0.0, 15195
13327, 0.0, 15205
13327, 0.0, 15215
13327, 0.0, 15225
13327, 0.0, 15235
13327, 0.0, 15245
13327, 0.0, 15255
13327, 0.0, 15264
13327, 0.0, 15274
13327, 0.0, 15284
13327, 0.0, 15294
13327, 0.0, 15304
13327, 0.0, 15315
13327, 0.0, 15325
13327, 0.0, 15335
13327, 0.0, 15345
13327, 0.0, 15355
13327, 0.0, 15365
13327, 0.0, 15375
13327, 0.0, 15385
13327, 0.0, 15395
13327, 0.0, 15405
13327, 0.0, 15415
13327, 0.0, 15425
13327, 0.0, 15435
13327, 0.0, 15445
13327, 0.0, 15455
13327, 0.0, 15465
13327, 0.0, 15475
13327, 0.0, 15485
13327, 0.0, 15495
13327, 0.0, 15505
13327, 0.0, 15515
13327, 0.0, 15525
13327, 0.0, 15535
13327, 0.0, 15545
13327, 0.0, 15554
13327, 0.0, 15564
13327, 0.0, 15574
13327, 0.0, 15584
13327, 0.0, 15594
13327, 0.0, 15605
13327, 0.0, 15616
13327, 0.0, 15626
13327, 0.0, 15636
13327, 0.0, 15646
13327, 0.0, 15656
13327, 0.0, 15666
13327, 0.0, 15676
13327, 0.0, 15686
13327, 0.0, 15696
13327, 0.0, 15705
13327, 0.0, 15715
13327, 0.0, 15725
13327, 0.0, 15735
13327, 0.0, 15745
13327, 0.0, 15756
13327, 0.0, 15767
13327, 0.0, 15777
13327, 0.0, 15787
13327, 0.0, 15797
13327, 0.0, 15807
13327, 0.0, 15817
13327, 0.0, 15827
13327, 0.0, 15837
13327, 0.0, 15847
13327, 0.0, 15856
13327, 0.0, 15866
13327, 0.0, 15876
13327, 0.0, 15886
13327, 0.0, 15896
13327, 0.0, 15907
13327, 0.0, 15917
13327, 0.0, 15927
13327, 0.0, 15937
13327, 0.0, 15947
13327, 0.0, 15957
12873, -5026.18994140625, 16084
12332, -5026.18994140625, 16230
11792, -5026.18994140625, 16376
11252, -5026.18994140625, 16522
10713, -5026.18994140625, 16668
10173, -5026.18994140625, 16814
9633, -5026.18994140625, 16961
9094, -5026.18994140625, 17107
8554, -5026.18994140625, 17254
8015, -5026.18994140625, 17400
7475, -5026.18994140625, 17547
6936, -5026.18994140625, 17693
6396, -5026.18994140625, 17840
5857, -5026.18994140625, 17986
5317, -5026.18994140625, 18133
4778, -5026.18994140625, 18280
4239, -5026.18994140625, 18426
3700, -5026.18994140625, 18573
3161, -5026.18994140625, 18720
2621, -5026.18994140625, 18867
2082, -5026.18994140625, 19013
1543, -5026.18994140625, 19160
1003, -5026.18994140625, 19307
464, -5026.18994140625, 19454
0, 0.0, 19580
0, 0.0, 19586
0, 0.0, 19592
0, 0.0, 19598
0, 0.0, 19604
0, 0.0, 19610
0, 0.0, 19615
0, 0.0, 19621
0, 0.0, 19628
0, 0.0, 19634
0, 0.0, 19640
0, 0.0, 19646
0, 0.0, 19652
0, 0.0, 19658
0, 0.0, 19664
0, 0.0, 19670
0, 0.0, 19676
0, 0.0, 19682
0, 0.0, 19688
0, 0.0, 19694
0, 0.0, 19699
0, 0.0, 19705
0, 0.0, 19711
0, 0.0, 19718
0, 0.0, 19724
0, 0.0, 19730
0, 0.0, 19736
0, 0.0, 19742
0, 0.0, 19748
0, 0.0, 19754
0, 0.0, 19760
0, 0.0, 19766
0, 0.0, 19772
0, 0.0, 19778
0, 0.0, 19784
0, 0.0, 19789
0, 0.0, 19795
0, 0.0, 19802
0, 0.0, 19808
0, 0.0, 19814
0, 0.0, 19820
0, 0.0, 19826
0, 0.0, 19832
0, 0.0, 19838
0, 0.0, 19844
0, 0.0, 19850
0, 0.0, 19856
0, 0.0, 19862
0, 0.0, 19868
0, 0.0, 19873
0, 0.0, 19879
0, 0.0, 19885
0, 0.0, 19892
0, 0.0, 19898
0, 0.0, 19904
0, 0.0, 19910
0, 0.0, 19916
0, 0.0, 19922
0, 0.0, 19928
0, 0.0, 19934
0, 0.0, 19940
0, 0.0, 19946
0, 0.0, 19952
0, 0.0, 19958
0, 0.0, 19963
0, 0.0, 19969
0, 0.0, 19976
0, 0.0, 19982
0, 0.0, 19988
0, 0.0, 19994
0, 0.0, 20000
0, 0.0, 20006
0, 0.0, 20012
0, 0.0, 20018
0, 0.0, 20024
0, 0.0, 20030
0, 0.0, 20036
0, 0.0, 20042
0, 0.0, 20047
0, 0.0, 20053
0, 0.0, 20059
0, 0.0, 20066
0, 0.0, 20072
0, 0.0, 20078
0, 0.0, 20084
0, 0.0, 20090
0, 0.0, 20096
0, 0.0, 20102
0, 0.0, 20108
0, 0.0, 20114
0, 0.0, 20120
0, 0.0, 20126
0, 0.0, 20132
0, 0.0, 20137
0, 0.0, 20143
0, 0.0, 20150
0, 0.0, 20156
0, 0.0, 20162
0, 0.0, 20168
0, 0.0, 20174
0, 0.0, 20180
0, 0.0, 20186
0, 0.0, 20192
0, 0.0, 20198
0, 0.0, 20204
0, 0.0, 20210
0, 0.0, 20216
0, 0.0, 20221
0, 0.0, 20227
0, 0.0, 20234
0, 0.0, 20240
0, 0.0, 20246
0, 0.0, 20252
0, 0.0, 20258
0, 0.0, 20264
0, 0.0, 20270
0, 0.0, 20276
0, 0.0, 20282
0, 0.0, 20288
0, 0.0, 20294
0, 0.0, 20300
0, 0.0, 20305
0, 0.0, 20311
0, 0.0, 20317
0, 0.0, 20324
0, 0.0, 20330
0, 0.0, 20336
0, 0.0, 20342
0, 0.0, 20348
0, 0.0, 20354
0, 0.0, 20360
0, 0.0, 20366
0, 0.0, 20372
0, 0.0, 20378
0, 0.0, 20384
0, 0.0, 20390
0, 0.0, 20395
0, 0.0, 20401
0, 0.0, 20408
0, 0.0, 20414
0, 0.0, 20420
0, 0.0, 20426
0, 0.0, 20432
0, 0.0, 20438
0, 0.0, 20444
0, 0.0, 20450
0, 0.0, 20456
0, 0.0, 20462
0, 0.0, 20468
0, 0.0, 20474
0, 0.0, 20735
0, 0.0, 20485
0, 0.0, 20491
0, 0.0, 20498
0, 0.0, 20504
0, 0.0, 20510
0, 0.0, 20516
0, 0.0, 20522
0, 0.0, 20528
0, 0.0, 20534
0, 0.0, 20540
0, 0.0, 20546
0, 0.0, 20552
0, 0.0, 20558
0, 0.0, 20564
0, 0.0, 20569
0, 0.0, 20575
0, 0.0, 20582
0, 0.0, 20588
0, 0.0, 20594
0, 0.0, 20600
0, 0.0, 20606
0, 0.0, 20612
0, 0.0, 20618
0, 0.0, 20624
0, 0.0, 20630
0, 0.0, 20636
0, 0.0, 20642
0, 0.0, 20648
0, 0.0, 20653
0, 0.0, 20659
0, 0.0, 20665
0, 0.0, 20672
0, 0.0, 20678
0, 0.0, 20684
0, 0.0, 20690
0, 0.0, 20696
0, 0.0, 20702
0, 0.0, 20708
0, 0.0, 20714
0, 0.0, 20720
0, 0.0, 20726
0, 0.0, 20732
0, 0.0, 20738
0, 0.0, 20743
0, 0.0, 20749
0, 0.0, 20756
0, 0.0, 20762
0, 0.0, 20768
0, 0.0, 20774
0, 0.0, 20780
0, 0.0, 20786
0, 0.0, 20792
0, 0.0, 20798
0, 0.0, 20804
0, 0.0, 20810
0, 0.0, 20816
0, 0.0, 20822
0, 0.0, 20827
0, 0.0, 20833
0, 0.0, 20839
0, 0.0, 20846
0, 0.0, 20852
0, 0.0, 20858
0, 0.0, 20864
0, 0.0, 20870
0, 0.0, 20876
0, 0.0, 20882
0, 0.0, 20888
0, 0.0, 20894
0, 0.0, 20900
0, 0.0, 20906
0, 0.0, 20911
0, 0.0, 20917
0, 0.0, 20923
0, 0.0, 20930
0, 0.0, 20936
0, 0.0, 20942
0, 0.0, 20948
0, 0.0, 20954
0, 0.0, 20960
0, 0.0, 20966
0, 0.0, 20972
0, 0.0, 20978
0, 0.0, 20984
0, 0.0, 20990
0, 0.0, 20996
0, 0.0, 21001
0, 0.0, 21007
0, 0.0, 21014
0, 0.0, 21020
0, 0.0, 21026
0, 0.0, 21032
0, 0.0, 21038
0, 0.0, 21044
0, 0.0, 21050
0, 0.0, 21056
0, 0.0, 21062
0, 0.0, 21068
0, 0.0, 21074
0, 0.0, 21080
0, 0.0, 21085
0, 0.0, 21091
0, 0.0, 21097
0, 0.0, 21104
0, 0.0, 21110
0, 0.0, 21116
0, 0.0, 21122
0, 0.0, 21128
0, 0.0, 21134
0, 0.0, 21140
0, 0.0, 21146
0, 0.0, 21152
0, 0.0, 21158
0, 0.0, 21164
0, 0.0, 21170
0, 0.0, 21175
0, 0.0, 21181
0, 0.0, 21188
0, 0.0, 21194
0, 0.0, 21200
0, 0.0, 21206
0, 0.0, 21212
0, 0.0, 21218
0, 0.0, 21224
0, 0.0, 21230
0, 0.0, 21236
0, 0.0, 21242
0, 0.0, 21248
0, 0.0, 21254
0, 0.0, 21259
0, 0.0, 21265
0, 0.0, 21271
0, 0.0, 21278
0, 0.0, 21284
0, 0.0, 21290
0, 0.0, 21296
0, 0.0, 21302
0, 0.0, 21308
0, 0.0, 21314
0, 0.0, 21320
0, 0.0, 21326
0, 0.0, 21332
0, 0.0, 21338
0, 0.0, 21344
0, 0.0, 21349
0, 0.0, 21355
0, 0.0, 21362
0, 0.0, 21368
0, 0.0, 21374
0, 0.0, 21380
0, 0.0, 21386
0, 0.0, 21392
0, 0.0, 21398
0, 0.0, 21404
0, 0.0, 21410
0, 0.0, 21416
0, 0.0, 21422
0, 0.0, 21428
0, 0.0, 21433
0, 0.0, 21439
0, 0.0, 21445
0, 0.0, 21452
0, 0.0, 21458
0, 0.0, 21464
0, 0.0, 21470
0, 0.0, 21476
0, 0.0, 21482
0, 0.0, 21488
0, 0.0, 21494
0, 0.0, 21500
0, 0.0, 21506
0, 0.0, 21512
0, 0.0, 21517
0, 0.0, 21523
0, 0.0, 21529
0, 0.0, 21536
0, 0.0, 21542
0, 0.0, 21548
0, 0.0, 21554
0, 0.0, 21560
0, 0.0, 21566
0, 0.0, 21572
0, 0.0, 21578
0, 0.0, 21584
0, 0.0, 21590
0, 0.0, 21596
0, 0.0, 21602
0, 0.0, 21607
0, 0.0, 21613
0, 0.0, 21620
0, 0.0, 21626
0, 0.0, 21632
0, 0.0, 21638
0, 0.0, 21644
0, 0.0, 21650
0, 0.0, 21656
0, 0.0, 21662
0, 0.0, 21668
0, 0.0, 21674
0, 0.0, 21680
0, 0.0, 21686
0, 0.0, 21691
0, 0.0, 21697
0, 0.0, 21703
0, 0.0, 21710
0, 0.0, 21716
0, 0.0, 21722
0, 0.0, 21728
0, 0.0, 21734
0, 0.0, 21740
0, 0.0, 21746
0, 0.0, 21752
0, 0.0, 21758
0, 0.0, 21764
0, 0.0, 21770
0, 0.0, 21776
0, 0.0, 21781
0, 0.0, 21787
0, 0.0, 21794
0, 0.0, 21800
0, 0.0, 21806
0, 0.0, 21812
0, 0.0, 21818
0, 0.0, 21824
0, 0.0, 21830
0, 0.0, 21836
0, 0.0, 21842
0, 0.0, 21848
0, 0.0, 21854
0, 0.0, 21860
0, 0.0, 21865
0, 0.0, 21871
0, 0.0, 21877
0, 0.0, 21884
0, 0.0, 21890
0, 0.0, 21896
0, 0.0, 21902
0, 0.0, 21908
0, 0.0, 21914
0, 0.0, 21920
0, 0.0, 21926
0, 0.0, 21932
0, 0.0, 21938
0, 0.0, 21944
0, 0.0, 21950
0, 0.0, 21955
0, 0.0, 21961
0, 0.0, 21968
0, 0.0, 21974
0, 0.0, 21980
0, 0.0, 21986
0, 0.0, 21992
0, 0.0, 21998
0, 0.0, 22004
0, 0.0, 22010
0, 0.0, 22016
0, 0.0, 22022
0, 0.0, 22028
0, 0.0, 22034
0, 0.0, 22039
0, 0.0, 22045
0, 0.0, 22051
0, 0.0, 22058
0, 0.0, 22064
0, 0.0, 22070
0, 0.0, 22076
0, 0.0, 22082
0, 0.0, 22088
0, 0.0, 22094
0, 0.0, 22100
0, 0.0, 22106
0, 0.0, 22112
0, 0.0, 22118
0, 0.0, 22124
0, 0.0, 22129
0, 0.0, 22135
0, 0.0, 22142
0, 0.0, 22148
0, 0.0, 22154
0, 0.0, 22160
0, 0.0, 22166
0, 0.0, 22172
0, 0.0, 22178
0, 0.0, 22184
0, 0.0, 22190
0, 0.0, 22196
0, 0.0, 22202
0, 0.0, 22208
0, 0.0, 22213
0, 0.0, 22219
0, 0.0, 22226
0, 0.0, 22232
0, 0.0, 22238
0, 0.0, 22244
0, 0.0, 22250
0, 0.0, 22256
0, 0.0, 22262
0, 0.0, 22268
0, 0.0, 22274
0, 0.0, 22280
0, 0.0, 22286
0, 0.0, 22292
0, 0.0, 22297
0, 0.0, 22303
0, 0.0, 22309
0, 0.0, 22316
0, 0.0, 22322
0, 0.0, 22328
0, 0.0, 22334
0, 0.0, 22340
0, 0.0, 22346
0, 0.0, 22352
0, 0.0, 22358
0, 0.0, 22364
0, 0.0, 22370
0, 0.0, 22376
0, 0.0, 22382
0, 0.0, 22387
0, 0.0, 22393
0, 0.0, 22400
0, 0.0, 22406
0, 0.0, 22412
0, 0.0, 22418
0, 0.0, 22424
0, 0.0, 22430
0, 0.0, 22436
0, 0.0, 22442
0, 0.0, 22448
0, 0.0, 22454
0, 0.0, 22460
0, 0.0, 22466
0, 0.0, 22471
0, 0.0, 22477
0, 0.0, 22483
0, 0.0, 22490
0, 0.0, 22496
0, 0.0, 22502
0, 0.0, 22508
0, 0.0, 22514
0, 0.0, 22520
0, 0.0, 22526
0, 0.0, 22532
0, 0.0, 22538
0, 0.0, 22544
0, 0.0, 22550
0, 0.0, 22556
0, 0.0, 22561
0, 0.0, 22567
0, 0.0, 22574
-4, -5026.18994140625, 22581
-128, -5026.18994140625, 22606
-253, -5026.18994140625, 22632
-378, -5026.18994140625, 22657
